  02,  03,  05,  08,  09,  11,  21,  22,  24,  26,  28,  31,  32,  33,  34,  38,  61,  62,  67,  68,  81,  82,  84, prio02, prio03, prio05, prio08, prio09, prio11, hd02, hd03, hd05, hd08, hd09, hd11, uswtv24,
   0,   0, 206, 767,  -3, 519,   0, 177,   0,   0,   0, 208, 177, 552,   0,   0,   0,  24,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,   0, 196, 757,  -3, 509,   0, 167,   0,   0,   0, 198, 167, 542,   0,   0,   0,  14,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,   0,  70, 631, 971, 383,   0,  50,   0,   0,   0,  81,  50, 416,   0,   0,   0,   4,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,   0,  60, 621, 961, 373,   0,  40,   0,   0,   0,  71,  40, 406,   0,   0,   0,   0,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,   0,  50, 611, 951, 363,   0,  30,   0,   0,   0,  61,  30, 396,   0,   0,   0,   0,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,   0,  41, 602, 942, 354,   0,  21,   0,   0,   0,  52,  21, 387,   0,   0,   0,   0,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,   0,  33, 594, 934, 346,   0,  13,   0,   0,   0,  44,  13, 379,   0,   0,   0,   0,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,   0,  24, 585, 925, 337,   0,   4,   0,   0,   0,  35,   4, 370,   0,   0,   0,   0,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,   0,  15, 576, 916, 328,   0,   0,   0,   0,   0,  25,   0, 361,   0,   0,   0,   0,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,   0,   5, 566, 906, 318,   0,   0,   0,   0,   0,  15,   0, 351,   0,   0,   0,   0,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 512,   0,   0, 552, 892, 304,   0,   0,   0,   0,   0,   5,   0, 343,   0,   0,   0,   0,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 502,   0,   0, 542, 882, 294,   0,   0,   0,   0,   0,   0,   0, 333,   0,   0,   0,   0,   0,   0,   0, 862,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 492,   0,   0, 532,  84, 284,   0,   0,   0,   0,   0,   0,   0, 323,   0,   0,   0,   0,   0,   0,   0, 852,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 482,   0,   0, 522,  74, 274,   0,   0,   0,   0,   0,   0,   0, 313,   0,   0,  -3,   0,   0,   0,   0, 842,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 473,   0,   0, 513,  64, 265,   0,   0,   0,   0,   0,   0,   0, 304,   0,   0,  -3,   0,   0,   0,   0, 833,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 463,   0,   0, 503,  54, 255,   0,   0,   0,   0,   0,   0,   0, 294,   0,   0,  -3,   0,   0,   0,   0, 823,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 453,   0,   0, 493,  45, 245,   0,   0,   0,   0,   0,   0,   0, 284,   0,   0,  -3,   0,   0,   0,   0, 813,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 443,   0,   0, 483,  36, 235,   0,   0,   0,   0,   0,   0,   0, 274,   0,   0,  -3,   0,   0,   0,   0, 803,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 355,   0,   0, 395,  26, 147,   0,   0,  53,   0,   0,   0,   0,  53,  53, 366,  -3,   0,   0,   0,   0, 715,  53,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 345,   0,   0, 385,  16, 137,   0,   0,  43,   0,   0,   0,   0,  43,  43, 356,  -3,   0,   0,   0,   0, 705,  43,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 335,   0,   0, 375,   6, 127,   0,   0,  33,   0,   0,   0,   0,  33,  33, 346,  -3,   0,   0,   0,   0, 695,  33,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 327,   0,   0, 367,   0, 119,   0,   0,  23,  -3,   0,   0,   0,  23,  23, 338, 950,   0,   0,   0,   0, 687,  23,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 317,   0,   0, 357,   0, 109,   0,   0,  13,  -3,   0,   0,   0,  13,  13, 328, 940,   0,   0,   0,   0, 677,  13,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 307,   0,   0, 347,   0,  99,   0,   0,   3,  -3, 318,   0,   0,   3,   3, 318, 930, 337,   0,   0,   0, 667,   3,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 297,   0,   0, 337,   0,  89,   0,   0,   0,  -3, 308,   0,   0,   0,   0, 308, 920, 327,   0,   0,   0, 657,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 274,   0,   0, 314,   0,  66,   0,   0,   0,  -3, 285,   0,   0,   0,   0, 285, 897, 304,   0,   0,   0, 634,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 264,   0,   0, 304,   0,  56,   0,   0,   0,  -3, 275,   0,   0,   0,   0, 275,  45, 294,   0,   0,   0, 624,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 254,   0,   0, 294,   0,  46,   0,   0,   0,   0, 265,   0,   0,   0,   0, 265,  35, 284,   0,   0,   0, 614,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 244,   0,   0, 284,   0,  36,   0,   0,   0,   0, 255,   0,   0,   0,   0, 255,  25, 274,   0,   0,   0, 604,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 234,   0,   0, 274,   0,  26,   0,   0,   0,   0, 245,   0,   0,   0,   0, 245,  15, 264,   0,   0,   0, 594,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 225,   0,   0, 265,   0,  17,   0,   0,   0,   0, 236,   0,   0,   0,   0, 236,   5, 255,   0,   0,   0, 585,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 215,   0,   0, 255,   0,   7,   0,   0,   0,   0, 226,   0,   0,   0,   0, 226,   0, 245,   0,   0,   0, 575,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 207,   0,   0, 248,   0,   0,   0,   0,   0,   0, 219,   0,   0,   0,   0, 219,   0, 237,   0,  28,   0, 568,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 197,   0,   0, 238,   0,   0,   0,   0,   0,   0, 209,   0, 818,   0,   0, 209,   0, 227,  66,  18,   0, 558,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 187,   0,   0, 228,   0,   0,   0,   0,   0,   0, 199,   0, 808,   0,   0, 199,   0, 217,  57,   8,   0, 548,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 177,   0,   0, 218,   0,   0,   0,   0,   0,   0, 189,   0, 798,   0,   0, 189,   0, 207,  47,   0, 568, 538,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 167,   0,   0, 208,   0,   0,   0,   0,   0,   0, 179,   0, 788,   0,   0, 179,   0, 197,  37,   0, 558, 528,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 158,   0,   0, 199,   0,   0,   0,   0,   0,   0, 170,   0, 779,  -3,   0, 170,   0, 188,  27,   0, 549, 519,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 148,   0,   0, 189,   0,   0,   0,   0,   0,   0, 160,   0, 769,  -3,   0, 160,   0, 178,  17,   0, 539, 509,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 138,   0, 789, 179,   0,   0,   0, 759,   0,   0, 150,   0, 759,  -3,   0, 150,   0, 168,   8,   0, 529, 499,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
  35,   0, 668,  58,   0,   0,   0, 638,   0,   0,  53,   0, 638,  -3,   0,  53,   0,  48,   0,   0, 408, 378,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
  26,   0, 659,  49,   0,   0,   0, 629,   0,   0,  44, 661, 629,  -3,   0,  44,   0,  40,   0,   0, 399, 369,  -3,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
  16, 102,1642,1032,   0,   0,   0,1612,   0,   0,  34,1644,1612,  -3,   0,  34,   0,  30,   0,   0,1382,1352,  -3,      0,      0,      0,      0,      0,      0,     50,     50,      0,      0,      0,      0,      0,
   6,  92,1632,1022,   0,   0,   0,1602,   0,   0,  24,1634,1602,  -3,   0,  24,   0,  20,   0,   0,1372,1342,  -3,      0,      0,      0,      0,      0,      0,     50,     50,      0,      0,      0,      0,      0,
   0, 395, 629,  19,   0,   0,   0, 599,   0,   0,  14, 631, 599,  -3,   0,  14,   0,  10,   0,   0, 369, 339,  -3,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 385, 619,   9,   0,   0,   0, 589,   0,   0,   4, 621, 589,  -3,   0,   4,   0,   0,   0,   0, 359, 329,  -3,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 376, 610,   0,   0,   0,   0, 580,  -3,   0,   0, 612, 580,  -3,  -3,   0, 497,   0,   0,   0, 350, 320,  -3,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 367, 601,   0,   0,   0,   0, 571,  -3,   0,   0, 603, 571,  -3,  -3,   0, 487,   0,   0,   0, 341, 311,  -3,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 357, 591,   0,   0,   0,   0, 561,  -3,   0,   0, 593, 561,  -3,  -3,   0, 477,   0,   0,   0, 331, 301,  -3,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 347, 581,   0,   0,   0,   0, 551,  -3,   0,   0, 583, 551,  -3,  -3,   0, 467,   0,   0,   0, 321, 291,  -3,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 337, 571,   0,   0,   0,   0, 541,  -3,   0,   0, 573, 541,  -3,  -3,   0, 457,   0,   0,   0, 311, 281,  -3,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 328, 562,   0,   0,   0,   0, 532,  -3,   0,   0, 564, 532,  -3,  -3,   0, 447,   0, 607,   0, 302, 272,  -3,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 318, 552,   0,   0,   0,   0, 522,  -3,   0,   0, 554, 522,  -3,  -3,   0, 373,   0, 597,   0, 292, 262,  -3,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 308, 542,   0,   0,   0,   0, 512,   0,   0,   0, 544, 512,   0,   0,   0, 373,   0, 587,   0, 282, 252,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 298, 532,   0,   0,   0,   0, 502,   0,   0,   0, 534, 502,   0,   0,   0, 130,   0, 577,   0, 272, 242,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 288, 522,   0,   0,   0,   0, 492,   0,   0,   0, 524, 492,   0,   0,   0, 120,   0, 567,   0, 262, 232,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 278, 512,   0,   0,   0,   0, 482,   0,   0,   0, 514, 482,   0,   0,   0, 110,   0, 557,   0, 252, 222,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 268, 502,   0,   0,   0,   0, 472,   0,   0,   0, 504, 472,   0,   0,   0, 100,   0, 547,   0, 242, 212,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,1034,1268,   0,  -3,   0,   0,1238,   0,   0,   0,1270,1238,   0,   0,   0,1083,   0,1313,   0,1008, 978,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     50,     50,      0,      0,
   0,1024,1258,   0,  -3,   0,   0,1228,   0,   0,   0,1260,1228,   0,   0,   0,1073,   0,1303,   0, 998, 968,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     50,     50,      0,      0,
   0,1014,1248,   0,  -3,   0,   0,1218,   0,   0,   0,1250,1218,   0,   0,  -3,1063,   0,1293,   0, 988, 958,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     50,     50,      0,      0,
   0,1004,1238,   0,  -3,1551,   0,1208,   0,   0,   0,1240,1208,   0,   0,  -3,1013,   0,  63,   0, 978, 948,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     50,     50,      0,      0,
   0, 994,1228,   0,  -3,1541,   0,1198,   0,   0,   0,1230,1198,   0,   0,  -3,1003,   0,  54,   0, 968, 938,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     50,     50,      0,      0,
   0, 133, 367,   0,  -3, 680,   0, 337,   0,   0,   0, 369, 337,   0,   0,  -3, 994,   0,  44,   0, 107,  77,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     50,     50,      0,      0,
   0, 123, 357,   0,  -3, 670,   0, 327,   0,   0,   0, 359, 327,   0,   0,  -3,  30,   0,  34,   0,  97,  67,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
  -3, 113, 347,   0,  -3, 660,   0, 317,   0,   0,   0, 349, 317,   0,   0,  -3,  20,   0,  24,   0,  87,  57,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
  -3, 103, 337,   0,  -3, 650,   0, 307,   0,   0,   0, 339, 307,   0,   0,  -3,  10,   0,  15,   0,  77,  47,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
  -3,  89, 323,   0,  -3, 636,   0, 293,   0,   0,   0, 325, 293,   0,   0,  -3,   0,   0,   5,   0,  65,  35,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 836,  81, 315,   0,  -3, 628,   0, 285,   0,   0,   0, 317, 285,   0,   0, 847,   0,   0,   0,   0,  57,  27,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 826,  71, 305, 866,  -3, 618,   0, 275,   0,   0,   0, 307, 275,   0,   0, 837,   0,   0,   0,   0,  47,  17,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 816,  61, 295, 856,  -3, 608,   0, 265, 641,   0,   0, 297, 265,   0,   0, 827,   0,   0,   0,   0,  37,   7,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     31,
 806,  51, 285, 846,  -3, 598,   0, 255, 631,   0,   0, 287, 255,   0,   0, 817,   0,   0,   0,   0,  27,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     31,
 796,  41, 275, 836,  -3, 588,   0, 245, 621,   0,   0, 277, 245,   0,   0, 807,   0,   0,   0,   0,  17,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     30,
 787,  32, 266, 827,  -3, 579,   0, 236, 612,   0,   0, 268, 236,   0,   0, 798,   0,   0,   0,   0,   8,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     30,
 779,  24, 258, 819,  -3, 571,   0, 228, 604,   0,  51, 260, 228,   0,   0,  51,   0,   0,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     30,
 770,  15, 249, 810,  -3, 562,   0, 219, 595,   0,  41, 251, 219,   0,   0,  41,   0,   0,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     29,
 760,   5, 239, 800,  -3, 552,   0, 209, 585,   0,  31, 241, 209,   0,   0,  31,   0,   0,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     29,
 752,   0, 231, 792,  -3, 544,   0, 202, 577,   0,  21, 233, 202,   0,   0,  21,   0,   0,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     28,
 742,   0, 221, 782,  -3, 534,   0, 192, 567,   0,  11, 223, 192,   0,   0,  11,   0,   0,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     28,
1683,   0,1162,1723,  -3,  88,   0,1142,1508,   0,   1,1111,1142,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     50,     27,
1776,   0,1255,1816,  -3, 181,   0,1235,1601,   0,   0,1204,1235,   0,   0,   0,   0,   0, 215,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     50,     27,
1766,   0,1245,1806,  -3, 171,   0,1225,1591,   0,   0,1194,1225,   0,   0,   0,   0,   0, 203,   0,   0,   0,1591,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     50,     27,
 557,   0,  36, 597, 937, 349,   0,   7, 382,   0,   0,  38,   7,   0,   0,   0,   0,   0,  58,   0,   0,   0, 382,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     28,
 547,   0,  26, 587, 927, 339,   0,   0, 372,   0,   0,  28,   0, 372,   0,   0,   0,   0,  48,   0,   0,   0, 372,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     27,
 537,   0,  16, 577, 917, 329,   0,   0, 362,   0,   0,  18,   0, 362,   0,   0,   0,   0,  38,   0,   0,   0, 362,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     26,
 527,   0,   6, 567, 907, 319,   0,   0, 352,   0,   0,   8,   0, 352,   0,   0,  -3,   0,  29,   0,   0,   0, 352,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     26,
 513,   0,   0, 553, 893, 305,   0,   0, 344,   0,   0,   0,   0, 344,   0,   0,  -3,   0,  19,   0,   0,   0, 344,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     25,
 503,   0,   0, 543, 883, 295,   0,   0, 334,   0,   0,   0,   0, 334,   0,   0,  -3,   0,   9,   0,   0,   0, 334,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     24,
 493,   0,   0, 533,  87, 285,   0,   0, 324,   0,   0,   0,   0, 324,   0,   0,  -3,   0,   0,   0,   0,   0, 324,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     24,
 483,   0,   0, 523,  77, 275,   0,   0, 314,   0,   0,   0,   0, 314,   0,   0,  -3,   0,   0,   0,   0,   0, 314,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     23,
 474,   0,   0, 514,  67, 266,   0,   0, 305,   0,   0,   0,   0, 305,   0,   0,  -3, 504,   0,   0,   0,   0, 305,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     22,
 464,   0,   0, 504,  57, 256,   0,   0, 295,   0,   0,   0,   0, 295,   0,   0,  -3, 494,   0,   0,   0,   0, 295,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     22,
 454,   0,   0, 494,  48, 246,   0,   0, 285,   0,   0,   0,   0, 285,   0,   0,  -3, 484,   0,   0,   0,   0, 285,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     21,
 444,   0,   0, 484,  39, 236,   0,   0, 275,   0,   0,   0,   0, 275,   0,   0,  -3, 474,   0,   0,   0,   0, 275,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     20,
 434,   0,   0, 474,  29, 226,   0,   0, 265,   0,   0,   0,   0, 265,   0,   0,  -3, 464,   0,   0,   0,   0, 265,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     19,
 424,   0,   0, 464,  19, 216,   0,   0, 255,   0,   0,   0,   0, 255,   0, 435,  -3, 454,   0,   0,   0,   0, 255,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     19,
 414,   0,   0, 454,   9, 206,   0,   0, 245,   0,   0,   0,   0, 245,   0, 425,  -3, 444,   0,   0,   0,   0, 245,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     18,
 329,   0,   0, 369,   0, 121,   0,   0,  65,   0,   0,   0,   0,  65,  65, 340,  -3, 359,   0,   0,   0,   0,  65,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     16,
 320,   0,   0, 360,   0, 112,   0,   0,  55,  -3,   0,   0,   0,  55,  55, 331, 943, 350,   0, 119,   0,   0,  55,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     14,
 310,   0,   0, 350,   0, 102,   0,   0,  45,  -3,   0,   0,   0,  45,  45, 321, 933, 340,   0, 109, 700,   0,  45,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     12,
 300,   0,   0, 340,   0,  92,   0,   0,  35,  -3,   0,   0,   0,  35,  35, 311, 923, 330,   0,  99, 690,   0,  35,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      9,
 290,   0,   0, 330,   0,  82,   0,   0,  25,  -3,   0,   0,   0,  25,  25, 301, 913, 320,   0,  89, 680,   0,  25,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      7,
 263,   0, 913, 303,   0,  55,   0,   0,  15,  -3,   0,   0,   0,  15,  15, 274,  47, 293,   0,  79, 653,   0,  15,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      4,
 253,   0, 903, 293,   0,  45,   0,   0,   5,   0,   0,   0,   0,   5,   5, 264,  37, 283,   0,  69, 643,   0,   5,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      2,
 243,   0, 893, 283,   0,  35,   0,   0,   0,   0,   0,   0,   0,   0,   0, 254,  27, 273,   0,  59, 633,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 233,   0, 883, 273,   0,  25,   0,   0,   0,   0,   0,   0,   0,   0,   0, 244,  17, 263,   0,  50, 623,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 223,   0, 873, 263,   0,  15,   0,   0,   0,   0,   0,   0,   0,   0,   0, 234,   7, 253,   0,  40, 613,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 213,   0, 863, 253,   0,   5,   0,   0,   0,   0,   0,   0,   0,   0,   0, 224,   0, 243,   0,  30, 603,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 204, 621, 855, 245,   0,   0,   0,   0,   0,   0,   0, 857, 825,   0,   0, 216,   0, 234,   0,  20, 595,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 194, 611, 845, 235,   0,   0,   0,   0,   0,   0,   0, 847, 815,   0,   0, 206,   0, 224,   0,  10, 585,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 184, 601, 835, 225,   0,   0,   0, 805,   0,   0,   0, 837, 805,   0,   0, 196,   0, 214,   0,   0, 575,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 174, 591, 825, 215,   0,   0,   0, 795,   0,   0,   0, 827, 795,   0,   0, 186,   0, 204,   0,   0, 565,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 165, 582, 816, 206,   0,   0,   0, 786,   0,   0,   0, 818, 786,   0,   0, 177,   0, 195,   0,   0, 556,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 155, 572, 806, 196,   0,   0,   0, 776,   0,   0,   0, 808, 776,   0,   0, 167,   0, 185,   0,   0, 546,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
  33, 432, 666,  56,   0,   0,   0, 636,   0,   0,  51, 668, 636,   0,   0,  51,   0,  47,  64,   0, 406,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
  23, 422, 656,  46,   0,   0,   0, 626,   0,   0,  41, 658, 626,   0,   0,  41,   0,  37,  55,   0, 396,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
  13, 412, 646,  36,   0,   0,   0, 616,   0,   0,  31, 648, 616,   0,   0,  31,   0,  27,  45,   0, 386,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   3, 402, 636,  26,   0,   0,   0, 606,   0,   0,  21, 638, 606,   0,   0,  21,   0,  17,  35,   0, 376,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 392, 626,  16,   0,   0,   0, 596,   0,   0,  11, 628, 596,   0,   0,  11,   0,   7,  25,   0, 366,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 382, 616,   6,   0,   0,   0, 586,   0,   0,   1, 618, 586,   0,   0,   1,   0,   0,  16,   0, 356,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 374, 608,   0,   0,   0,   0, 578,   0,   0,   0, 610, 578,   0,   0,   0,   0,   0,   6,   0, 348,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 364, 598,   0,   0,   0,   0, 568,   0,   0,   0, 600, 568,   0,   0,   0,   0,   0,   0,   0, 338,   0,  -3,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 354, 588,   0,   0,   0,   0, 558,   0,   0,   0, 590, 558,   0,   0,   0,   0,   0,   0,   0, 328,   0,  -3,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 344, 578,   0,   0,   0,   0, 548,   0,   0,   0, 580, 548,   0,   0,   0,   0,   0,   0,   0, 318,   0,  -3,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 335, 569,   0,   0,   0,   0, 539,   0,   0,   0, 571, 539,   0,   0,   0,   0,   0,   0,   0, 309,   0,  -3,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 325, 559,   0,   0,   0,   0, 529,   0,   0,   0, 561, 529,   0,   0,   0,   0,   0,   0,   0, 299,   0,  -3,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
